00	3.54056024045294e-05
01	3.54056024045294e-05
1	5.78459018595259e-05
10	1.56907962842626e-05
100	5.38297951231373e-05
1000	3.54056024045294e-05
10000	2.69148975615687e-05
1119	2.69148975615687e-05
113	2.1948153623745e-05
12	1.34574487807843e-05
1240	2.69148975615687e-05
1500	3.54056024045294e-05
1739	2.69148975615687e-05
1909	3.54056024045294e-05
1971	3.54056024045294e-05
1991	3.54056024045294e-05
1994	3.54056024045294e-05
1997	3.54056024045294e-05
1998	3.54056024045294e-05
1999	3.54056024045294e-05
2	4.62767214876207e-05
20	1.56907962842626e-05
2000	8.0744692684706e-05
2001	0.000141622409618117
2002	0.000177028012022647
2003	3.54056024045294e-05
2004	3.54056024045294e-05
2500	3.54056024045294e-05
3	2.31383607438104e-05
30	1.84241927186078e-05
3000	3.54056024045294e-05
386554109	3.54056024045294e-05
4	1.34574487807843e-05
4000	5.38297951231373e-05
50	3.68483854372157e-05
501c3	3.54056024045294e-05
60	2.69148975615687e-05
6000	3.54056024045294e-05
64622154	3.54056024045294e-05
90	5.38297951231373e-05
9000	3.54056024045294e-05
91	2.1948153623745e-05
92	4.38963072474901e-05
93	2.1948153623745e-05
94	2.1948153623745e-05
95	2.1948153623745e-05
96	2.1948153623745e-05
97	2.1948153623745e-05
98	1.84241927186078e-05
99	2.1948153623745e-05
a	0
aback	2.69148975615687e-05
abandoned	2.31383607438104e-05
abbey	2.1948153623745e-05
abelard	3.54056024045294e-05
abide	6.03258960627412e-06
ability	1.34574487807843e-05
able	2.46278042315553e-05
abomination	1.56907962842626e-05
about	0
aboutabout	3.54056024045294e-05
aboutain	3.54056024045294e-05
above	0.000126217496686721
abroad	3.98626096862448e-06
abrupt	0.000107659590246275
abruptly	0.000228470221139884
abruptness	3.13815925685251e-05
absence	3.07847552894441e-06
absent	3.07847552894441e-06
absentmindedly	2.69148975615687e-05
absolute	1.49002318134707e-05
absolutely	2.88003657652074e-05
absorbed	9.21209635930392e-05
abstract	2.69148975615687e-05
abstractedly	2.69148975615687e-05
absurd	4.24535242148038e-05
absurdly	2.1948153623745e-05
abyss	8.77926144949801e-05
accent	4.24535242148038e-05
accents	1.34574487807843e-05
accept	3.97339515025885e-05
accepted	2.88003657652074e-05
accepting	1.98669757512942e-05
accepts	1.84241927186078e-05
accident	5.76007315304149e-05
accidental	4.62767214876207e-05
accidents	1.56907962842626e-05
accommodated	2.69148975615687e-05
accordance	2.1948153623745e-05
according	9.23542658683323e-06
account	1.23139021157776e-05
accountable	1.84241927186078e-05
accounted	7.20009144130186e-06
accumulated	1.84241927186078e-05
accumulations	2.1948153623745e-05
accuracy	1.84241927186078e-05
accursed	1.34574487807843e-05
accusing	2.69148975615687e-05
accustomed	9.93348787564712e-06
ace	3.54056024045294e-05
achieved	4.70723888527877e-05
achievement	2.69148975615687e-05
achievements	2.69148975615687e-05
aching	1.84241927186078e-05
acquaintance	9.93348787564712e-06
acquaintances	3.13815925685251e-05
acquainted	6.03258960627412e-06
across	0.000218536733264237
act	2.01001275313048e-05
acted	1.19587829058734e-05
action	3.18900877489958e-05
actions	3.07847552894441e-06
active	8.49070484296076e-06
activity	1.15691803719052e-05
actor	1.56907962842626e-05
actors	1.34574487807843e-05
actual	5.96009272538827e-05
actually	3.60004572065093e-05
acute	3.13815925685251e-05
adam	1.15691803719052e-05
adamant	1.84241927186078e-05
adamantine	2.1948153623745e-05
add	2.88003657652074e-05
added	4.92556084631105e-05
adding	9.93348787564712e-06
addition	4.96674393782356e-06
additional	4.62767214876207e-05
additions	4.38963072474901e-05
address	1.44001828826037e-05
addressed	1.20651792125482e-05
addressing	2.98004636269414e-05
adeity	3.54056024045294e-05
administered	1.84241927186078e-05
admirable	1.98669757512942e-05
admire	7.20009144130186e-06
admired	2.41303584250965e-05
admit	1.80977688188224e-05
admittance	2.1948153623745e-05
adopted	7.20009144130186e-06
adorable	2.69148975615687e-05
adore	2.1948153623745e-05
adult	2.69148975615687e-05
advance	1.20651792125482e-05
advanced	5.0400640089113e-05
advancing	3.61955376376447e-05
advantage	1.49002318134707e-05
advantages	4.24535242148038e-05
adventure	2.16002743239056e-05
adventurers	5.38297951231373e-05
adventures	2.31383607438104e-05
adverse	1.84241927186078e-05
advice	3.98626096862448e-06
adviser	1.56907962842626e-05
aesthetically	2.69148975615687e-05
aesthetics	2.69148975615687e-05
affair	3.97339515025885e-05
affairs	7.20009144130186e-06
affectation	4.0372346342353e-05
affected	1.44001828826037e-05
affecting	9.93348787564712e-06
affection	1.49002318134707e-05
affectionate	1.98669757512942e-05
affections	8.49070484296076e-06
affects	1.84241927186078e-05
afforded	1.34574487807843e-05
affront	1.34574487807843e-05
aflame	3.54056024045294e-05
afoot	1.34574487807843e-05
afraid	5.1366992580001e-05
africa	2.1948153623745e-05
after	0
afternoon	1.20651792125482e-05
afternoons	1.34574487807843e-05
afternoonsthat	3.54056024045294e-05
afterwards	5.54125595209993e-05
again	0.000203234622816526
againa	3.54056024045294e-05
against	0
agapemonites	3.54056024045294e-05
age	0
aged	1.34574487807843e-05
agents	1.15691803719052e-05
ages	2.41303584250965e-05
aggressively	2.69148975615687e-05
agility	2.69148975615687e-05
agitation	8.49070484296076e-06
agnostic	7.08112048090587e-05
agnostics	2.69148975615687e-05
ago	1.84708531736665e-05
agoall	3.54056024045294e-05
agobut	2.69148975615687e-05
agonized	2.69148975615687e-05
agony	2.48337196891178e-05
